time_or_frame,value
0,0
1,78890
2,58709
3,35296
4,19063
5,14879
6,12769
7,11388
8,10458
9,9598
10,805
11,1147
12,498
13,967
14,660
15,275
16,279
17,956
18,372
19,948
20,272
21,433
22,171
23,340
24,268
25,433
26,275
27,334
28,264
29,757
30,184
31,286
32,175
33,454
34,170
36,584
37,569
38,305
39,179
40,467
41,290
42,570
43,198
44,307
46,621
47,205
48,185
49,306
50,193
52,506
53,624
54,199
55,202
56,190
57,185
58,188
59,199
60,491
61,303
62,341
63,406
65,212
66,338
67,189
68,371
70,250
71,310
72,310
73,385
74,204
75,183
76,195
77,200
78,194
79,227
80,314
81,181
82,195
83,199
84,217
85,316
86,305
87,839
88,1414
89,546
90,423
91,613
92,419
93,1365
94,895
95,643
96,944
97,715
98,951
99,305
100,739
101,307
102,728
103,304
104,840
105,747
106,306
107,928
108,450
109,892
110,463
111,772
112,758
113,441
114,750
115,617
116,309
117,594
118,403
119,728
120,310
121,635
122,436
123,897
124,457
125,800
126,455
127,1155
128,448
129,1933
