frame,value
0,2
0,0
0.000864,0
0.000864,0
0.002615,0
0.002615,0
0.004222,0
0.004222,0
0.006171,0
0.006171,0
0.008171,0
0.008171,0
0.009477,0
0.009477,0
0.01131,0
0.01131,0
0.01275,0
0.01275,0
0.013385,0
0.013385,0
0.013958,0
0.013958,0
0.015114,0
0.015114,0
0.016164,0
0.016164,0
0.017621,0
0.017621,0
0.019621,0
0.019621,0
0.020489,0
0.020489,0
0.021183,0
0.021183,0
0.022991,0
0.022991,0
0.023655,0
0.023655,0
0.025257,0
0.025257,0
0.025813,0
0.025813,0
0.026684,0
0.026684,0
0.027732,0
0.027732,0
0.029732,0
0.029732,0
0.031041,0
0.031041,0
0.031041,0
0.031961,0
0.031961,0
0.031961,0
0.03275,0
0.03275,0
0.03275,0
0.033469,0
0.033469,0
0.03397,0
0.03397,0
0.034741,0
0.034741,0
0.035556,0
0.035556,0
0.03626,0
0.03626,0
0.03681,0
0.03681,0
0.037531,0
0.037531,0
0.03817,0
0.03817,0
0.038743,0
0.038743,0
0.03931,0
0.03931,0
0.039868,0
0.039868,0
0.040442,0
0.040442,0
0.041065,0
0.041065,0
0.041741,0
0.041741,0
0.042463,0
0.042463,0
0.043199,0
0.043199,0
0.043927,0
0.043927,0
0.044596,0
0.044596,0
0.045269,0
0.045269,0
0.046,0
0.046,0
0.04671,0
0.04671,0
0.047465,0
0.047465,0
0.048167,0
0.048167,0
0.048934,0
0.048934,0
0.049709,0
0.049709,0
0.050522,0
0.050522,0
0.051317,0
0.051317,0
0.052163,0
0.052163,0
0.052806,0
0.052806,0
0.053431,0
0.053431,0
0.054178,0
0.054178,0
0.054178,0
0.054852,0
0.054852,0
0.054852,0
0.055492,0
0.055492,0
0.055492,0
0.056164,0
0.056164,0
0.056164,0
0.056776,0
0.056776,0
0.056776,0
0.057433,0
0.057433,0
0.058123,0
0.058123,0
0.059135,0
0.059135,0
0.059875,0
0.059875,0
0.060752,0
0.060752,0
0.061456,0
0.061456,0
0.06207,0
0.06207,0
0.062938,0
0.062938,0
0.064021,0
0.064021,0
0.065161,0
