frame,value
0,2
0,4
0,4
0.000579,4
0.000579,4
0.001331,4
0.001331,4
0.0024,4
0.0024,4
0.00344,4
0.00344,4
0.00479,4
0.00479,4
0.005808,4
0.005808,4
0.006415,4
0.006415,4
0.007324,4
0.007324,4
0.00821,4
0.00821,4
0.008804,4
0.008804,4
0.009365,4
0.009365,4
0.01004,4
0.01004,4
0.01004,4
0.010649,4
0.010649,4
0.010649,4
0.011238,4
0.011238,4
0.011238,4
0.011787,4
0.011787,4
0.011787,4
0.01239,4
0.01239,4
0.01239,4
0.012898,4
0.012898,4
0.012898,4
0.013677,4
0.013677,4
0.013677,4
0.01423,4
0.01423,4
0.01423,4
0.015177,4
0.015177,4
0.015177,4
0.015855,4
0.015855,4
0.016513,4
0.016513,4
0.016513,4
0.017295,4
0.017295,4
0.017295,4
0.017832,4
0.017832,4
0.017832,4
0.018415,4
0.018415,4
0.018415,4
0.018415,4
0.018978,4
0.018978,4
0.018978,4
0.01953,4
0.01953,4
0.020239,4
0.020239,4
0.020938,4
0.020938,4
0.020938,4
0.021562,4
0.021562,4
0.022065,4
0.022065,4
0.022652,4
0.022652,4
0.022652,4
0.023288,4
0.023288,4
0.023288,4
0.023802,4
0.023802,4
0.023802,4
0.024374,4
0.024374,4
0.024374,4
0.024374,4
0.024947,4
0.024947,4
0.024947,4
0.024947,4
0.025575,4
0.025575,4
0.025575,4
0.026077,4
0.026077,4
0.026077,4
0.026077,4
0.026821,4
0.026821,4
0.027751,4
0.027751,4
0.027751,4
0.027751,4
0.027751,4
0.028338,4
0.028338,4
0.028338,4
0.028842,4
0.028842,4
0.028842,4
0.028842,4
0.029737,4
0.029737,4
0.029737,4
0.030264,4
0.030264,4
0.030264,4
0.030264,4
0.030792,4
0.030792,4
0.030792,4
0.030792,4
0.031771,4
0.031771,4
0.031771,4
0.032326,4
0.032326,4
0.032326,4
0.032326,4
0.032956,4
0.032956,4
0.032956,5
0.032956,4
0.03365,4
0.03365,4
0.03365,4
0.03365,4
0.034306,4
0.034306,4
0.034306,4
0.034306,4
0.034858,4
0.034858,4
0.034858,4
0.034858,4
0.034858,4
0.035677,4
0.035677,5
0.035677,4
0.035677,4
0.035677,4
0.035677,4
0.035677,4
0.036272,4
0.036272,5
0.036272,4
0.036272,5
0.036783,4
0.036783,5
0.036783,4
0.036783,4
0.036783,4
0.037597,4
0.037597,5
0.037597,4
0.037597,4
0.037597,5
0.038582,4
0.038582,5
0.038582,5
0.039349,4
0.039349,5
0.039349,5
0.039906,4
0.039906,5
0.039906,5
0.040474,4
0.040474,5
0.040474,5
0.041038,5
0.041038,5
0.041038,5
0.041642,4
0.041642,5
0.041642,5
0.041642,5
0.042536,4
0.042536,5
0.042536,5
0.042536,5
0.04359,4
0.04359,5
0.04359,5
0.044096,4
0.044096,5
0.044096,5
0.044096,5
0.044096,5
0.04498,4
0.04498,5
0.04498,5
0.04498,5
0.045596,5
0.045596,5
0.045596,5
0.046188,4
0.046188,5
0.046188,5
0.046188,5
0.047078,4
0.047078,5
0.047078,5
0.047078,5
0.04803,5
0.04803,5
0.04803,5
0.048599,5
0.048599,5
0.048599,5
0.049176,5
0.049176,5
0.049176,5
0.049683,5
0.049683,5
0.049683,5
0.049683,5
0.05025,4
0.05025,5
0.05025,5
0.05025,5
0.05025,5
0.051098,5
0.051098,5
0.051098,5
0.051098,5
0.051812,5
0.051812,5
0.051812,5
0.051812,5
0.052478,5
0.052478,5
0.052478,5
0.052478,5
0.052478,5
0.053024,5
0.053024,5
0.053024,5
0.053024,5
0.053024,5
0.053606,5
0.053606,5
0.053606,5
0.053606,5
0.053606,5
0.054446,5
0.054446,5
0.054446,5
0.054446,5
0.055298,5
0.055298,5
0.055298,5
0.055298,5
0.055916,5
0.055916,5
0.056489,5
0.056489,5
0.056489,5
0.057,5
0.057,5
0.057,5
0.057,5
0.057726,5
0.057726,5
0.057726,5
0.057726,5
0.05856,5
0.05856,5
0.05856,5
0.05856,5
0.05856,5
0.059094,5
0.059094,5
0.059094,5
0.059602,5
0.059602,5
0.059602,5
0.059602,5
0.060178,5
0.060178,5
0.060178,5
0.060178,5
0.060688,5
0.060688,5
0.060688,5
0.060688,5
0.061217,5
0.061217,5
0.061217,5
0.061217,5
0.061764,5
0.061764,5
0.061764,5
0.061764,5
0.062503,5
0.062503,5
0.062503,5
0.062503,5
0.063313,5
0.063313,5
0.063313,5
0.063313,5
0.063313,5
0.064133,5
0.064133,5
0.064133,5
0.064133,5
0.065069,5
0.065069,5
0.065069,5
0.065069,5
0.065835,5
0.065835,5
0.065835,5
0.065835,5
0.066462,5
0.066462,5
0.066462,5
0.066462,5
0.067123,5
0.067123,5
0.067123,5
0.067123,5
0.067742,5
0.067742,5
0.067742,5
0.067742,5
0.068366,5
0.068366,5
0.068366,5
0.068366,5
0.069054,5
0.069054,5
0.069054,5
0.069054,5
0.069781,5
0.069781,5
0.069781,5
0.069781,5
0.070477,5
0.070477,5
0.070477,5
0.070477,5
0.070477,5
0.070999,5
0.070999,5
0.070999,5
0.070999,5
0.070999,5
0.071763,5
0.071763,5
0.071763,5
0.072314,5
0.072314,5
0.072314,5
0.072314,5
0.072314,5
0.073158,5
0.073158,5
0.073158,5
0.073158,5
0.073698,5
0.073698,5
0.073698,5
0.073698,5
0.073698,5
0.073698,5
0.074278,5
0.074278,5
0.074278,5
0.074278,5
0.074278,5
0.074278,5
0.074278,5
0.074785,5
0.074785,5
0.074785,5
0.07535,5
0.07535,5
0.07535,5
0.076067,5
0.076067,5
0.076067,5
0.076067,5
0.076067,5
0.0766,5
