time_or_frame,value
0,2
0,4
0,4
0,4
0.000227,4
0.000227,4
0.000227,4
0.000507,4
0.000507,4
0.000694,4
0.000694,4
0.000694,4
0.000883,4
0.000883,4
0.000883,4
0.000883,4
0.001154,4
0.001154,4
0.001361,4
0.001361,4
0.001361,4
0.001361,4
0.001548,4
0.001548,4
0.00173,4
0.00173,4
0.00173,4
0.00173,4
0.002014,4
0.002014,4
0.002014,4
0.002207,4
0.002207,4
0.002207,4
0.002383,4
0.002383,4
0.002574,4
0.002574,4
0.002574,4
0.002574,4
0.002805,4
0.002805,4
0.002997,4
0.002997,4
0.002997,4
0.002997,4
0.003255,4
0.003255,4
0.003255,4
0.003255,4
0.003255,4
0.003255,4
0.003469,4
0.003469,4
0.003469,4
0.003469,4
0.003684,4
0.003684,4
0.003684,4
0.003684,4
0.003936,4
0.003936,4
0.003936,4
0.003936,4
0.004116,4
0.004116,4
0.004116,4
0.004116,4
0.004407,4
0.004407,4
0.004407,4
0.004601,4
0.004601,4
0.004601,4
0.004601,4
0.004842,4
0.004842,4
0.004842,4
0.004842,4
0.004842,4
0.00507,4
0.00507,4
0.00507,4
0.00507,4
0.005251,4
0.005251,4
0.005251,4
0.005251,4
0.005459,4
0.005459,4
0.005459,4
0.005692,4
0.005692,4
0.005692,4
0.005919,4
0.005919,4
0.005919,4
0.006187,4
0.006187,4
0.006187,4
0.006187,4
0.006187,4
0.006452,4
0.006452,4
0.006452,4
0.006452,4
0.006671,4
0.006671,4
0.006671,4
0.006671,4
0.006671,4
0.006892,4
0.006892,4
0.006892,4
0.006892,4
0.006892,4
0.006892,4
0.007152,4
0.007152,4
0.007152,4
0.007152,4
0.007152,4
0.007422,4
0.007422,4
0.007422,4
0.007422,4
0.007604,4
0.007604,4
0.007604,4
0.007604,4
0.007604,4
0.007604,4
0.007791,4
0.007791,4
0.007791,4
0.007791,4
0.007791,4
0.008025,4
0.008025,4
0.008025,4
0.008025,4
0.008025,4
0.008212,4
0.008212,4
0.008212,4
0.008212,4
0.008212,4
0.008212,4
0.008212,4
0.00845,4
0.00845,4
0.00845,4
0.00845,4
0.00845,4
0.008659,4
0.008659,4
0.008659,4
0.008659,4
0.008659,4
0.008915,4
0.008915,4
0.008915,4
0.008915,4
0.008915,4
0.009208,4
0.009208,4
0.009208,4
0.009208,4
0.009208,4
0.009208,4
0.009438,4
0.009438,4
0.009438,4
0.009438,4
0.009438,4
0.009659,4
0.009659,4
0.009659,4
0.009659,4
0.009659,4
0.009835,4
0.009835,4
0.009835,4
0.009835,4
0.009835,4
0.009835,4
0.009835,4
0.010025,4
0.010025,4
0.010025,4
0.010025,4
0.010204,4
0.010204,4
0.010204,4
0.010204,4
0.010204,4
0.010204,4
0.010397,4
0.010397,4
0.010397,4
0.010397,4
0.010397,4
0.010397,4
0.010729,4
0.010729,4
0.010729,4
0.010729,4
0.010729,4
0.010929,4
0.010929,4
0.010929,4
0.010929,4
0.010929,4
0.011134,4
0.011134,4
0.011134,4
0.011134,4
0.011134,4
0.011317,4
0.011317,4
0.011317,4
0.011317,4
0.011317,4
0.011503,4
0.011503,4
0.011503,4
0.011503,4
0.011503,4
0.011679,4
0.011679,4
0.011679,4
0.011679,4
0.011679,4
0.011679,4
0.011679,4
0.011679,4
0.01188,4
0.01188,4
0.01188,4
0.01188,4
0.01188,4
0.012101,4
0.012101,4
0.012101,4
0.012101,4
0.012101,4
0.012101,4
0.012287,4
0.012287,4
0.012287,4
0.012287,4
0.012287,4
0.012287,4
0.012287,4
0.012574,4
0.012574,4
0.012574,4
0.012574,4
0.012574,4
0.012574,4
0.012574,4
0.012827,4
0.012827,4
0.012827,4
0.012827,4
0.012827,4
0.012827,4
0.012827,4
0.013107,4
0.013107,4
0.013107,4
0.013107,4
0.013107,4
0.013287,4
0.013287,4
0.013287,4
0.013287,4
0.013466,4
0.013466,4
0.013466,4
0.013466,4
0.013466,4
0.013466,4
0.013466,4
0.013647,4
0.013647,4
0.013647,4
0.013647,4
0.013647,4
0.013647,4
0.013872,4
0.013872,4
0.013872,4
0.013872,4
0.013872,4
0.013872,4
0.014075,4
0.014075,4
0.014075,4
0.014075,4
0.014075,4
0.014075,4
0.014268,4
0.014268,4
0.014268,4
0.014268,4
0.014268,4
0.014268,4
0.014539,4
0.014539,4
0.014539,4
0.014539,4
0.014539,4
0.014735,4
0.014735,4
0.014735,4
0.014735,4
0.014735,4
0.014735,4
0.014939,4
0.014939,4
0.014939,4
0.014939,4
0.014939,4
0.015158,4
0.015158,4
0.015158,4
0.015158,4
0.015158,4
0.015158,4
0.015366,4
0.015366,4
0.015366,4
0.015366,4
0.015366,4
0.015545,4
0.015545,4
0.015545,4
0.015721,4
0.015721,4
0.015721,4
0.015721,4
0.015721,4
0.015721,5
0.015904,4
0.015904,5
0.015904,4
0.015904,5
0.016093,4
0.016093,5
0.016093,5
0.016093,4
0.016093,4
0.016314,4
0.016314,5
0.016314,5
0.016535,4
0.016535,5
0.016535,5
0.016535,4
0.016535,4
0.016535,4
0.016535,4
0.016733,4
0.016733,5
0.016733,5
0.016733,5
0.016733,5
0.016733,5
0.016954,4
0.016954,5
0.016954,5
0.016954,4
0.016954,5
0.016954,5
0.017147,4
0.017147,5
0.017147,5
0.017147,5
0.017147,5
0.017147,5
0.017331,4
0.017331,5
0.017331,5
0.017331,5
0.017331,5
0.017331,5
0.017525,4
0.017525,5
0.017525,5
0.017525,5
0.017525,5
0.017525,5
0.017525,5
0.017706,4
0.017706,5
0.017706,5
0.017706,5
0.017706,5
0.017706,5
0.017706,5
0.017887,4
