time_or_frame,value
0,1
0.000227,1.002026
0.000507,1.004463
0.000694,1.005939
0.000883,1.007441
0.001154,1.009674
0.001361,1.011265
0.001548,1.01271
0.00173,1.014011
0.002014,1.016064
0.002207,1.01736
0.002383,1.018508
0.002574,1.019684
0.002805,1.021085
0.002997,1.022137
0.003255,1.023516
0.003469,1.024611
0.003684,1.025648
0.003936,1.026849
0.004116,1.02774
0.004407,1.029068
0.004601,1.029867
0.004842,1.030928
0.00507,1.031905
0.005251,1.032648
0.005459,1.03348
0.005692,1.03437
0.005919,1.035196
0.006187,1.03618
0.006452,1.03721
0.006671,1.03794
0.006892,1.038723
0.007152,1.039649
0.007422,1.04054
0.007604,1.041218
0.007791,1.041952
0.008025,1.042607
0.008212,1.043245
0.00845,1.043926
0.008659,1.044496
0.008915,1.045228
0.009208,1.046048
0.009438,1.046596
0.009659,1.047121
0.009835,1.047661
0.010025,1.048171
0.010204,1.048407
0.010397,1.04866
0.010729,1.049134
0.010929,1.04931
0.011134,1.049482
0.011317,1.049824
0.011503,1.049879
0.011679,1.050033
0.01188,1.050095
0.012101,1.050151
0.012287,1.050219
0.012574,1.05043
0.012827,1.050582
0.013107,1.050755
0.013287,1.050798
0.013466,1.050844
0.013647,1.050969
0.013872,1.051092
0.014075,1.051188
0.014268,1.051335
0.014539,1.051487
0.014735,1.051557
0.014939,1.051646
0.015158,1.051776
0.015366,1.051875
0.015545,1.051965
0.015721,1.052025
0.015904,1.052307
0.016093,1.052312
0.016314,1.052415
0.016535,1.052455
0.016733,1.052707
0.016954,1.052921
0.017147,1.053143
0.017331,1.053309
0.017525,1.053698
0.017706,1.053793
0.017887,1.054249
0.018074,1.054305
0.018252,1.054582
0.018432,1.054639
0.018625,1.054783
0.018804,1.055242
0.01902,1.055323
0.019212,1.055528
0.019387,1.055958
0.019586,1.056047
0.019777,1.056262
0.019968,1.056492
0.02021,1.056808
0.020412,1.056991
0.020646,1.057304
0.020867,1.057588
0.021059,1.057828
0.02125,1.05807
0.021455,1.058346
0.021664,1.058634
0.021845,1.058852
0.022049,1.05914
0.022238,1.059359
0.022416,1.05993
0.022617,1.059959
0.022821,1.060191
0.022999,1.06065
0.023187,1.060731
0.023381,1.060902
0.023601,1.061098
0.023805,1.061245
0.024023,1.061408
0.024229,1.061564
0.024421,1.061694
0.024647,1.061804
0.024836,1.061859
0.025014,1.062046
0.025214,1.062012
0.025414,1.062026
0.025598,1.061996
0.025784,1.061939
0.025961,1.061948
0.026138,1.061985
0.026349,1.061888
0.026554,1.061871
0.026813,1.061774
0.027053,1.061745
0.027272,1.061649
0.027456,1.061608
0.027634,1.061538
0.027811,1.061478
0.027988,1.061562
0.02824,1.061388
0.028447,1.061322
0.028626,1.061285
0.028871,1.061217
0.029129,1.06115
0.029322,1.061041
0.029542,1.06095
0.029933,1.060915
0.030108,1.061032
0.030545,1.060745
0.030729,1.060767
0.031071,1.060717
0.031401,1.060494
0.031578,1.060551
0.031757,1.060476
0.031951,1.060442
0.032127,1.060622
0.032304,1.060544
0.032492,1.060474
0.032691,1.060434
0.032986,1.060391
0.033162,1.060346
0.033402,1.060238
0.033614,1.060173
0.0339,1.060187
0.034089,1.060181
0.034357,1.060199
0.034708,1.060127
0.034883,1.060232
0.035307,1.060117
0.035555,1.060146
0.035731,1.060151
0.035964,1.0601
0.036236,1.060069
0.036432,1.060076
0.036608,1.060325
0.036835,1.060215
0.037076,1.06021
0.037307,1.060189
0.037497,1.060203
0.037673,1.060424
0.037876,1.060328
0.038055,1.060256
0.038314,1.060302
0.038504,1.060303
0.038685,1.060349
0.038879,1.060321
0.039144,1.06041
0.039398,1.060488
0.039591,1.060519
0.039768,1.06077
0.039975,1.060683
0.040153,1.060682
0.040344,1.060748
0.040604,1.060886
0.040779,1.060944
0.040956,1.061193
0.041154,1.061175
0.041405,1.061282
0.041581,1.061362
0.041757,1.061424
0.041985,1.061536
0.042174,1.061614
0.042358,1.061769
0.042534,1.061917
0.042782,1.062051
0.04296,1.062083
0.043146,1.062197
0.043331,1.062275
0.043533,1.062385
0.043719,1.062443
0.043945,1.062556
0.044126,1.062608
0.044306,1.062683
0.044507,1.062726
0.044711,1.062757
0.044909,1.062759
0.045089,1.062765
0.045274,1.062858
0.045498,1.062815
0.045717,1.062762
0.045911,1.062703
0.04612,1.062626
0.046436,1.062583
0.046612,1.062626
0.046831,1.062406
0.04706,1.062194
0.047258,1.062056
0.047443,1.061922
0.047659,1.061741
0.047877,1.061571
0.048109,1.061381
0.04841,1.061145
0.048696,1.060906
0.048887,1.060761
0.049121,1.060525
0.049325,1.060354
0.049515,1.060192
0.049798,1.059914
0.05,1.059743
0.050271,1.059492
0.050655,1.059199
0.050882,1.058988
0.051221,1.058674
0.051525,1.058407
0.051787,1.05818
0.052084,1.05793
0.052289,1.057753
0.052513,1.057571
0.052752,1.057373
0.052929,1.057239
0.053212,1.057023
0.053388,1.056886
0.053706,1.056639
0.053908,1.056506
0.054087,1.056369
0.054273,1.056317
0.054461,1.05617
0.054662,1.056032
0.05492,1.05586
0.055224,1.055654
0.055477,1.055491
0.055673,1.05538
0.055946,1.055204
0.056142,1.05508
0.056321,1.055011
0.056506,1.055022
0.056743,1.054842
0.056935,1.054716
0.057116,1.05461
0.057316,1.054495
0.057493,1.05438
0.057676,1.054422
0.057861,1.054313
0.058172,1.054067
0.058387,1.05394
0.058614,1.053844
0.058796,1.053882
0.058986,1.053757
0.059166,1.053679
0.059413,1.05353
