time_or_frame,value
0,262
0,325
0,331
0,166
0.000227,331
0.000227,336
0.000227,193
0.000507,365
0.000507,145
0.000694,370
0.000694,360
0.000694,149
0.000883,378
0.000883,366
0.000883,372
0.000883,192
0.001154,379
0.001154,158
0.001361,396
0.001361,386
0.001361,367
0.001361,152
0.001548,402
0.001548,143
0.00173,392
0.00173,397
0.00173,383
0.00173,205
0.002014,403
0.002014,390
0.002014,153
0.002207,419
0.002207,380
0.002207,136
0.002383,402
0.002383,146
0.002574,377
0.002574,394
0.002574,373
0.002574,176
0.002805,378
0.002805,152
0.002997,371
0.002997,372
0.002997,366
0.002997,185
0.003255,370
0.003255,359
0.003255,361
0.003255,356
0.003255,355
0.003255,164
0.003469,368
0.003469,348
0.003469,355
0.003469,169
0.003684,357
0.003684,353
0.003684,357
0.003684,181
0.003936,360
0.003936,347
0.003936,343
0.003936,136
0.004116,374
0.004116,339
0.004116,338
0.004116,157
0.004407,341
0.004407,336
0.004407,120
0.004601,334
0.004601,330
0.004601,339
0.004601,142
0.004842,331
0.004842,328
0.004842,331
0.004842,329
0.004842,141
0.00507,334
0.00507,347
0.00507,324
0.00507,137
0.005251,338
0.005251,332
0.005251,337
0.005251,133
0.005459,342
0.005459,336
0.005459,152
0.005692,336
0.005692,333
0.005692,145
0.005919,340
0.005919,343
0.005919,161
0.006187,328
0.006187,332
0.006187,334
0.006187,325
0.006187,149
0.006452,331
0.006452,316
0.006452,324
0.006452,153
0.006671,329
0.006671,322
0.006671,311
0.006671,312
0.006671,158
0.006892,322
0.006892,305
0.006892,309
0.006892,314
0.006892,315
0.006892,186
0.007152,324
0.007152,314
0.007152,348
0.007152,311
0.007152,158
0.007422,321
0.007422,311
0.007422,309
0.007422,113
0.007604,358
0.007604,305
0.007604,299
0.007604,310
0.007604,314
0.007604,118
0.007791,371
0.007791,317
0.007791,300
0.007791,300
0.007791,161
0.008025,314
0.008025,294
0.008025,299
0.008025,317
0.008025,120
0.008212,359
0.008212,316
0.008212,324
0.008212,313
0.008212,324
0.008212,311
0.008212,201
0.00845,315
0.00845,305
0.00845,328
0.00845,302
0.00845,181
0.008659,312
0.008659,301
0.008659,335
0.008659,299
0.008659,153
0.008915,317
0.008915,319
0.008915,336
0.008915,301
0.008915,188
0.009208,315
0.009208,317
0.009208,313
0.009208,314
0.009208,305
0.009208,183
0.009438,308
0.009438,304
0.009438,319
0.009438,300
0.009438,173
0.009659,313
0.009659,316
0.009659,310
0.009659,328
0.009659,120
0.009835,374
0.009835,313
0.009835,320
0.009835,328
0.009835,303
0.009835,341
0.009835,124
0.010025,389
0.010025,320
0.010025,297
0.010025,113
0.010204,308
0.010204,302
0.010204,302
0.010204,303
0.010204,305
0.010204,146
0.010397,310
0.010397,307
0.010397,302
0.010397,333
0.010397,304
0.010397,176
0.010729,311
0.010729,309
0.010729,336
0.010729,300
0.010729,133
0.010929,318
0.010929,304
0.010929,303
0.010929,304
0.010929,143
0.011134,315
0.011134,308
0.011134,305
0.011134,319
0.011134,126
0.011317,338
