time_or_frame,value
0,2
0,2
0,2
0,2
0.000227,2
0.000227,2
0.000403,2
0.000403,2
0.000403,2
0.000623,2
0.000623,2
0.000623,2
0.000623,2
0.000832,2
0.000832,2
0.001058,2
0.001058,2
0.001058,2
0.001261,2
0.001261,2
0.001261,2
0.001261,2
0.001522,2
0.001522,2
0.001522,2
0.001522,2
0.001789,2
0.001789,2
0.001789,2
0.001988,2
0.001988,2
0.001988,2
0.001988,2
0.002213,2
0.002213,2
0.002213,2
0.002213,2
0.00243,2
0.00243,2
0.00243,2
0.00243,2
0.002634,2
0.002634,2
0.002634,2
0.002634,2
0.002828,2
0.002828,2
0.002828,2
0.002828,2
0.00304,2
0.00304,2
0.00304,2
0.00304,2
0.003244,2
0.003244,2
0.003244,2
0.003244,2
0.003428,2
0.003428,2
0.003428,2
0.003428,2
0.003721,2
0.003721,2
0.003721,2
0.003976,2
0.003976,2
0.003976,2
0.003976,2
0.003976,2
0.004265,2
0.004265,2
0.004265,2
0.004265,2
0.004265,2
0.004464,2
0.004464,2
0.004464,2
0.004464,2
0.004748,2
0.004748,2
0.004748,2
0.005017,2
0.005017,2
0.005017,2
0.005017,2
0.005233,2
0.005233,2
0.005233,2
0.005233,2
0.005233,2
0.00546,2
0.00546,2
0.00546,2
0.00546,2
0.00546,2
0.00564,2
0.00564,2
0.00564,2
0.00564,2
0.00564,2
0.005825,2
0.005825,2
0.005825,2
0.005825,2
0.005825,2
0.005825,2
0.006003,2
0.006003,2
0.006003,2
0.006003,2
0.006003,2
0.006003,2
0.006305,2
0.006305,2
0.006305,2
0.006305,2
0.006305,2
0.006305,2
0.006305,2
0.006515,2
0.006515,2
0.006515,2
0.006515,2
0.006515,2
0.006752,2
0.006752,2
0.006752,2
0.006752,2
0.006752,2
0.006752,2
0.007039,2
0.007039,2
0.007039,2
0.007039,2
0.007039,2
0.007039,2
0.007221,2
0.007221,2
0.007221,2
0.007221,2
0.007221,2
0.007221,2
0.007221,2
0.007536,2
0.007536,2
0.007536,2
0.007536,2
0.007536,2
0.007756,2
0.007756,2
0.007935,2
0.007935,2
0.007935,2
0.007935,2
0.007935,2
0.008223,2
0.008223,2
0.008223,2
0.008223,2
0.008223,2
0.008223,2
0.008412,2
0.008412,2
0.008412,2
0.008412,2
0.008412,2
0.008633,2
0.008633,2
0.008633,2
0.008633,2
0.008633,2
0.008633,2
0.008867,2
0.008867,2
0.008867,2
0.008867,2
0.008867,2
0.009078,2
0.009078,2
0.009078,2
0.009078,2
0.009078,2
0.009258,2
0.009258,2
0.009258,2
0.009258,2
0.009258,2
0.009443,2
0.009443,2
0.009443,2
0.009443,2
0.009443,2
0.009443,2
0.009634,2
0.009634,2
0.009634,2
0.009634,2
0.009634,2
0.009847,2
0.009847,2
0.009847,2
0.009847,2
0.009847,2
0.009847,2
0.0101,2
0.0101,2
0.0101,2
0.0101,2
0.0101,2
0.0101,2
0.010302,2
0.010302,2
0.010302,2
0.010302,2
0.010302,2
0.010302,2
0.010506,2
0.010506,2
0.010506,2
0.010506,2
0.010506,2
0.010506,2
0.0107,2
0.0107,2
0.0107,2
0.0107,2
0.0107,2
0.0107,2
0.010967,2
0.010967,2
0.010967,2
0.010967,2
0.010967,2
0.011142,2
0.011142,2
0.011142,2
0.011142,2
0.011142,2
0.011382,2
0.011382,2
0.011382,2
0.011382,2
0.011382,2
0.011382,2
0.011561,2
0.011561,2
0.011561,2
0.011561,2
0.011561,2
0.011561,2
0.011561,2
0.011807,2
0.011807,2
0.011807,2
0.011807,2
0.011807,2
0.011807,2
0.011807,2
0.012008,2
0.012008,2
0.012008,2
0.012008,2
0.012008,2
0.012188,2
