frame,value
0,2
0,4
0,4
0.000932,4
0.000932,4
0.002218,4
0.002218,4
0.003374,4
0.003374,4
0.004868,4
0.004868,4
0.005696,4
0.005696,4
0.006743,4
0.006743,4
0.008023,4
0.008023,4
0.008983,4
0.008983,4
0.009689,4
0.009689,4
0.010436,4
0.010436,4
0.011522,4
0.011522,4
0.012213,4
0.012213,4
0.012879,4
0.012879,4
0.013505,4
0.013505,4
0.014757,4
0.014757,4
0.015356,4
0.015356,4
0.015356,4
0.015964,4
0.015964,4
0.017066,4
0.017066,4
0.017066,4
0.017613,4
0.017613,4
0.017613,4
0.018232,4
0.018232,4
0.018951,4
0.018951,4
0.018951,4
0.01956,4
0.01956,4
0.01956,4
0.020223,4
0.020223,4
0.020223,4
0.020223,4
0.020835,4
0.020835,4
0.02151,4
0.02151,4
0.022099,4
0.022099,4
0.02264,4
0.02264,4
0.02264,4
0.02318,4
0.02318,4
0.02318,4
0.02395,4
0.02395,4
0.024519,4
0.024519,4
0.024519,4
0.024519,4
0.025317,4
0.025317,4
0.025317,4
0.025875,4
0.025875,4
0.025875,4
0.02643,4
0.02643,4
0.02643,4
0.02695,4
0.02695,4
0.02695,4
0.027791,4
0.027791,4
0.027791,4
0.028347,4
0.028347,4
0.028347,4
0.028347,4
0.029081,4
0.029081,4
0.029582,4
0.029582,4
0.030178,4
0.030178,4
0.030178,4
0.030737,4
0.030737,4
0.030737,4
0.031601,4
0.031601,4
0.031601,4
0.031601,4
0.032259,4
0.032259,4
0.032259,4
0.032778,4
0.032778,4
0.032778,4
0.033767,4
0.033767,4
0.033767,4
0.034278,4
0.034278,4
0.034278,4
0.034278,4
0.035238,4
0.035238,5
0.035238,4
0.035238,4
0.035805,4
0.035805,4
0.035805,4
0.036448,4
0.036448,4
0.036448,4
0.036448,4
0.037097,4
0.037097,5
0.037097,4
0.037635,4
0.037635,5
0.037635,5
0.038382,4
0.038382,5
0.038382,4
0.038382,4
0.038933,4
0.038933,4
0.038933,5
0.038933,4
0.038933,4
0.039859,4
0.039859,5
0.039859,5
0.039859,5
0.040553,4
0.040553,5
0.040553,5
0.040553,5
0.041084,4
0.041084,5
0.041084,5
0.041084,5
0.041795,4
0.041795,5
0.041795,5
0.04234,4
0.04234,5
0.04234,5
0.04234,5
0.04234,5
0.043206,4
0.043206,5
0.043206,5
0.043206,5
0.043724,5
0.043724,5
0.043724,5
0.043724,5
0.043724,5
0.044624,5
0.044624,5
0.044624,5
0.04516,5
0.04516,5
0.04516,5
0.04516,5
0.04516,5
0.046006,5
0.046006,5
0.046006,5
0.046006,5
0.046912,5
0.046912,5
0.046912,5
0.046912,5
0.047541,5
0.047541,5
0.047541,5
0.047541,5
0.048047,5
0.048047,5
0.048047,5
0.048047,5
0.048047,5
0.048786,5
0.048786,5
0.048786,5
0.048786,5
0.048786,5
0.049405,5
0.049405,5
0.049405,5
0.049405,5
0.049405,5
0.050048,5
0.050048,5
0.050048,5
0.050048,5
0.050562,5
0.050562,5
0.050562,5
0.050562,5
0.05107,4
0.05107,5
0.05107,5
0.05107,5
0.051578,5
0.051578,5
0.051578,5
0.051578,5
0.052078,4
0.052078,5
0.052078,5
0.052078,5
0.05263,5
0.05263,5
0.05263,5
0.05263,5
0.053217,5
0.053217,5
0.053217,5
0.053217,5
0.053978,5
0.053978,5
0.053978,5
0.053978,5
0.054712,5
0.054712,5
0.054712,5
0.054712,5
0.055235,5
0.055235,5
0.055235,5
0.055235,5
0.055737,5
0.055737,5
0.055737,5
0.055737,5
0.055737,5
0.056531,5
0.056531,5
0.056531,5
0.056531,5
0.057054,5
0.057054,5
0.057054,5
0.057054,5
0.057653,5
0.057653,5
0.057653,5
0.058192,5
0.058192,5
0.058192,5
0.058818,5
0.058818,5
0.058818,5
0.059348,5
0.059348,5
0.059348,5
0.059348,5
0.059882,5
0.059882,5
0.059882,5
0.059882,5
0.059882,5
0.060569,5
0.060569,5
0.060569,5
0.060569,5
0.061166,5
0.061166,5
0.061166,5
0.061166,5
0.061906,5
0.061906,5
0.061906,5
0.061906,5
0.062572,5
0.062572,5
0.062572,5
0.062572,5
0.063163,5
0.063163,5
0.063163,5
0.063163,5
0.063794,5
0.063794,5
0.063794,5
0.063794,5
0.063794,5
0.063794,5
0.064477,5
0.064477,5
0.064477,5
0.064477,5
0.065161,5
0.065161,5
0.065161,5
0.065161,5
0.065161,5
0.065161,5
0.065829,5
0.065829,5
0.065829,5
0.065829,5
0.066353,5
0.066353,5
0.066353,5
0.066353,5
0.066353,5
0.067295,5
0.067295,5
0.067295,5
0.067295,5
0.067295,5
0.067295,5
0.067295,5
0.068175,5
0.068175,5
0.068175,5
0.068175,5
0.068175,5
0.068687,5
0.068687,5
0.068687,5
0.068687,5
0.068687,5
0.069212,5
0.069212,5
0.069212,5
0.069212,5
0.069212,5
0.069212,5
0.069212,5
0.069937,5
0.069937,5
0.069937,5
0.069937,5
0.069937,5
0.069937,5
0.070465,5
0.070465,5
0.070465,5
0.070465,5
0.070974,5
0.070974,5
0.070974,5
0.070974,5
0.070974,5
0.070974,5
0.071529,5
0.071529,5
0.071529,5
0.071529,5
0.071529,5
0.071529,5
0.072218,5
0.072218,5
0.072218,5
0.072218,5
0.072786,5
0.072786,5
0.072786,5
0.072786,5
0.072786,5
0.072786,5
0.073553,5
0.073553,5
0.073553,5
0.073553,5
0.073553,5
0.074268,5
0.074268,5
0.074268,5
0.074268,5
0.074268,5
0.074268,5
0.074268,5
0.075434,5
0.075434,5
0.075434,5
0.075434,5
0.075434,5
0.075434,5
0.075434,5
0.076009,5
