frame,value
0,0.001048782
0.001049,0.0008935941
0.001942,0.001043747
0.002986,0.001150469
0.004137,0.0008683177
0.005005,0.0008590053
0.005864,0.001008213
0.006872,0.0009777088
0.00785,0.0008088048
0.008659,0.0008220713
0.009481,0.0008728974
0.010354,0.0008391852
0.011193,0.0008239925
0.012017,0.0008105474
0.012827,0.0008163514
0.013644,0.0007508826
0.014395,0.0008213322
0.015216,0.000920046
0.016136,0.0007817158
0.016918,0.0007919655
0.01771,0.0007531497
0.018463,0.0007957288
0.019259,0.0007887686
0.020047,0.0008476104
0.020895,0.0008344842
0.021729,0.0007796827
0.022509,0.0009412718
0.02345,0.0008172381
0.024268,0.000801038
0.025069,0.0008186271
0.025887,0.0007604485
0.026648,0.0008849695
0.027533,0.0008766773
0.028409,0.0007930667
0.029202,0.0008136168
0.030016,0.0007758065
0.030792,0.0008762819
0.031668,0.000752863
0.032421,0.0007503963
0.033171,0.0008647458
0.034036,0.0007612576
0.034797,0.000936357
0.035734,0.0008882316
0.036622,0.0007981249
0.03742,0.0008640805
0.038284,0.0008856923
0.03917,0.0009278575
0.040098,0.0008345792
0.040932,0.0007604811
0.041693,0.0007553914
0.042448,0.0008517556
0.0433,0.0008100648
0.04411,0.0008012198
0.044911,0.0008151743
0.045726,0.0007783183
0.046505,0.0008437641
0.047348,0.0007970667
0.048146,0.0007958037
0.048941,0.0008753715
0.049817,0.0007981116
0.050615,0.0007606831
0.051375,0.0008475467
0.052223,0.0008758552
0.053099,0.0007557753
0.053855,0.0009009069
0.054756,0.0007757661
0.055531,0.0008254493
0.056357,0.0007736186
0.05713,0.0007681836
0.057899,0.0008362596
0.058735,0.000759666
0.059495,0.0007717364
0.060266,0.0008972889
0.061164,0.0007619564
0.061925,0.0007540161
0.06268,0.0008271477
0.063507,0.0008065538
0.064313,0.0008524798
0.065166,0.0008261824
0.065992,0.0007589749
0.066751,0.0007779854
0.067529,0.000937219
0.068466,0.0008162424
0.069282,0.0008269125
0.070109,0.0007638307
0.070873,0.0007520255
0.071625,0.0007896468
0.072415,0.000762141
0.073177,0.0007696219
0.073946,0.0007526517
0.074699,0.0007535185
0.075453,0.0007618843
0.076215,0.0008816358
0.077096,0.0009365513
0.078033,0.0007583985
0.078791,0.0007561173
0.079547,0.0007988022
0.080346,0.000754334
0.0811,0.0007591062
0.081859,0.0008215792
0.082681,0.0007807593
0.083462,0.0007658627
0.084228,0.001060789
0.085288,0.0009449129
0.086233,0.00111941
0.087353,0.0007566132
0.088109,0.0008788704
0.088988,0.0007554693
0.089744,0.0007737057
0.090517,0.0008091546
0.091327,0.0007765996
0.092103,0.0007695131
0.092873,0.0007644086
0.093637,0.0009213142
0.094558,0.0009728583
0.095531,0.0009084579
0.09644,0.0008730896
0.097313,0.0007705021
0.098083,0.0008087226
0.098892,0.0008001224
0.099692,0.0007515626
0.100444,0.0007821361
0.101226,0.0007848948
0.102011,0.0008984068
0.102909,0.0008984756
0.103808,0.000953355
0.104761,0.0008602036
0.105621,0.0008306278
0.106452,0.0007524827
0.107204,0.0008450761
0.108049,0.0008397643
0.108889,0.0007842657
0.109673,0.0008271612
0.110501,0.0008198952
0.11132,0.0007789223
0.112099,0.0007636709
0.112863,0.0007741179
0.113637,0.0008062901
0.114443,0.0007965135
0.11524,0.0008037931
0.116044,0.0007900647
0.116834,0.0008608758
0.117695,0.0008377781
0.118533,0.000846932
0.119379,0.000823216
0.120203,0.0008099593
0.121013,0.0009329598
0.121946,0.0009304683
0.122876,0.00103563
0.123912,0.0009487538
0.12486,0.0008326827
0.125693,0.001209408
0.126903,0.0008466
0.127749,0.0007901621
0.128539,0.0007592128
0.129299,0.0008607838
0.130159,0.0007976913
0.130957,0.0007598671
0.131717,0.0009156568
0.132633,0.0007672065
0.1334,0.000757481
0.134157,0.0007608765
0.134918,0.0007825603
0.135701,0.0007553782
0.136456,0.0007907691
0.137247,0.0008044838
0.138051,0.0007900257
0.138841,0.0007609813
0.139602,0.0007529365
0.140355,0.0007866456
0.141142,0.0008999702
0.142042,0.0007674751
0.142809,0.0008008505
0.14361,0.0008178095
0.144428,0.0008030013
0.145231,0.000798794
0.14603,0.001080557
0.14711,0.0009111676
0.148021,0.0007668836
0.148788,0.0007579986
0.149546,0.0007756348
0.150322,0.0007556345
0.151078,0.0007600084
0.151838,0.0007504045
0.152588,0.0009545967
0.153543,0.0008278161
0.15437,0.001050013
0.15542,0.001024118
0.156445,0.0009524416
0.157397,0.0007589766
0.158156,0.0007526162
0.158909,0.0008937636
0.159802,0.0008300424
0.160632,0.0007573538
0.16139,0.001122267
0.162512,0.0008993986
0.163411,0.0009538162
0.164365,0.0007694021
0.165135,0.0007573306
0.165892,0.0009523113
0.166844,0.0009118097
0.167756,0.0007734526
0.16853,0.0007721493
0.169302,0.0007724288
0.170074,0.0007581178
0.170832,0.0007512478
0.171584,0.0007588558
0.172342,0.0007675579
0.17311,0.0008667499
0.173977,0.0007558664
0.174733,0.0007589209
0.175491,0.0007560996
0.176248,0.001131647
0.177379,0.0007828178
0.178162,0.0008806997
0.179043,0.0008045768
0.179847,0.0007684384
0.180616,0.000757551
0.181373,0.0008096333
0.182183,0.0007588905
0.182942,0.0007762519
0.183718,0.0007539556
0.184472,0.0008869093
0.185359,0.0007608879
0.18612,0.0007529764
0.186873,0.001030766
0.187904,0.0009009441
0.188805,0.000759434
0.189564,0.0008813489
0.190445,0.0007739565
0.191219,0.00075311
0.191972,0.0007961947
0.192769,0.0007786729
0.193547,0.0007634453
0.194311,0.0008846404
0.195195,0.0009443972
0.19614,0.0008584784
0.196998,0.0007567345
0.197755,0.0007501357
0.198505,0.0007580096
0.199263,0.000836372
0.200099,0.0007692137
0.200869,0.0007603246
0.201629,0.0007651799
0.202394,0.0007550715
0.203149,0.0007672955
0.203917,0.000809456
0.204726,0.0008725531
0.205599,0.0007840298
0.206383,0.0007628867
0.207145,0.0007552956
0.207901,0.0007833776
0.208684,0.000760003
0.209444,0.0008841895
0.210328,0.000782844
0.211111,0.0007572868
0.211868,0.0008130541
0.212682,0.0007592737
0.213441,0.0009129947
0.214354,0.0007829218
0.215137,0.0007522646
0.215889,0.0008334214
0.216722,0.0008302633
0.217553,0.0007809392
0.218334,0.0008956182
0.219229,0.0008093962
0.220039,0.0007584071
0.220797,0.0008268249
0.221624,0.0009375256
0.222561,0.001030169
0.223592,0.0008960212
0.224488,0.001059044
0.225547,0.0008006591
0.226347,0.00076634
0.227114,0.0007504274
0.227864,0.0008695342
0.228734,0.0009392223
0.229673,0.0009789016
0.230652,0.0009054557
0.231557,0.0007877139
0.232345,0.000785668
0.233131,0.001002225
0.234133,0.0007790595
0.234912,0.0008258913
0.235738,0.0007942218
0.236532,0.0009031676
0.237435,0.00094885
0.238384,0.0007887352
0.239173,0.000849118
0.240022,0.0007651374
0.240787,0.0008197752
0.241607,0.0008861918
0.242493,0.0008536731
0.243347,0.0008026943
0.244149,0.001314383
0.245464,0.0007877095
0.246251,0.0008381473
0.247089,0.0007714222
0.247861,0.0007701504
0.248631,0.0009289691
0.24956,0.0007638152
0.250324,0.0007678979
0.251092,0.0007558928
0.251848,0.0007519975
0.2526,0.0007515003
0.253351,0.0007720794
0.254123,0.0008328559
0.254956,0.001074814
0.256031,0.0007727781
0.256804,0.000755374
0.257559,0.0008169875
0.258376,0.0007603371
0.259136,0.0007589812
0.259895,0.0007684269
0.260664,0.0007844382
0.261448,0.0007540548
0.262202,0.0008706842
0.263073,0.0008496144
0.263923,0.0009075318
0.26483,0.0007681562
0.265598,0.000824004
0.266422,0.0007623063
0.267185,0.0008709909
0.268056,0.0009087122
0.268964,0.0007572897
0.269722,0.0007897328
0.270511,0.0007645554
0.271276,0.0008751168
0.272151,0.00075859
0.27291,0.0007564741
0.273666,0.0009069249
0.274573,0.0007584557
0.275331,0.0008298273
0.276161,0.0008173572
0.276979,0.0007810306
0.27776,0.0007900381
0.27855,0.0007510346
0.279301,0.0008513425
0.280152,0.0009328741
0.281085,0.0007546926
0.28184,0.0007851521
0.282625,0.0007598465
0.283385,0.0008887312
0.284273,0.0007570562
0.28503,0.0008886834
0.285919,0.0007522565
0.286671,0.0007938457
0.287465,0.0007853594
0.288251,0.0007626083
0.289013,0.0008442468
0.289857,0.0007769164
0.290634,0.0008024299
0.291437,0.0009114978
0.292348,0.0007554701
0.293104,0.000935921
0.29404,0.0008077612
0.294847,0.0007742373
0.295622,0.0007538353
0.296375,0.0007513869
0.297127,0.0007542446
0.297881,0.0007608456
0.298642,0.000768613
0.299411,0.000786492
0.300197,0.0007629976
0.30096,0.0009924755
0.301953,0.0007514901
0.302704,0.0007688393
0.303473,0.000994414
0.304467,0.0008017168
0.305269,0.0007625968
0.306032,0.0008381288
0.30687,0.0007578959
0.307628,0.000771001
0.308399,0.000769488
0.309168,0.0007523316
0.30992,0.000850933
0.310771,0.0008622202
0.311634,0.0007591607
0.312393,0.0007536328
0.313146,0.0007638423
0.31391,0.0007672893
0.314677,0.0008014365
0.315479,0.0008079672
0.316287,0.000807773
0.317095,0.0007759893
0.317871,0.0007535579
0.318624,0.0008276249
0.319452,0.0007956387
0.320247,0.0007951639
0.321043,0.0007550495
0.321798,0.0007662871
0.322564,0.0008346403
0.323399,0.0007522053
0.324151,0.0007554705
0.324906,0.0009064944
0.325813,0.0008191062
0.326632,0.0007570367
0.327389,0.0007506179
0.32814,0.0008262412
0.328966,0.0007608163
0.329727,0.000763521
0.33049,0.0008280208
0.331318,0.0007514184
0.33207,0.0007594044
0.332829,0.0007504916
0.333579,0.000750355
0.33433,0.0007642562
0.335094,0.0007645263
0.335859,0.0007901334
0.336649,0.0007801627
0.337429,0.0007503837
0.338179,0.0007958867
0.338975,0.000798248
0.339773,0.000762967
0.340536,0.0007588457
0.341295,0.0007724101
0.342068,0.0007917918
0.342859,0.0007770636
0.343636,0.0007630769
0.3444,0.0007728763
0.345172,0.0007669922
0.345939,0.0007886096
0.346728,0.0007613
0.347489,0.0007652083
0.348255,0.0009251985
0.34918,0.0008715201
0.350051,0.01626082
0.366312,0.01412821
0.38044,0.01636647
0.396807,0.01413867
0.410945,0.01756888
0.428514,0.01646678
0.444981,0.01505827
0.460039,0.01401447
0.474054,0.01510877
0.489163,0.01895389
0.508117,0.01635335
0.52447,0.01800725
0.542477,0.01606372
0.558541,0.01501244
0.573553,0.01543425
0.588988,0.01476881
0.603756,0.0163006
0.620057,0.01715583
0.637213,0.0197425
0.656955,0.0153319
0.672287,0.01481861
0.687106,0.01578343
0.702889,0.0197797
0.722669,0.02056508
0.743234,0.02532895
0.768563,0.01741877
0.785982,0.02186113
0.807843,0.02119324
0.829036,0.02019098
0.849227,0.02617166
0.875399,0.01407198
0.889471,0.02018826
0.909659,0.02055984
0.930219,0.02244145
0.95266,0.02176362
0.974424,0.02373339
0.998157,0.02038353
1.018541,0.02987604
1.048417,0.02179122
1.070208,0.02461324
1.094821,0.01412024
1.108942,0.01905632
1.127998,0.02579725
1.153795,0.01724357
1.171039,0.02092928
1.191968,0.02536343
1.217331,0.02340433
1.240736,0.026192
1.266928,0.01630266
1.28323,0.02830119
1.311532,0.02017218
1.331704,0.02108085
1.352785,0.02331795
1.376103,0.02586165
1.401964,0.01446288
1.416427,0.01535541
1.431782,0.01566233
1.447445,0.01497393
1.462419,0.01585712
1.478276,0.01497483
1.493251,0.01439312
1.507644,0.01705964
1.524703,0.01488875
1.539592,0.01440998
1.554002,0.01445413
1.568456,0.01480884
1.583265,0.0138178
1.597083,0.01518045
1.612263,0.01477186
1.627035,0.01610536
1.643141,0.01608335
1.659224,0.01789474
1.677119,0.01917632
1.696295,0.01478537
1.71108,0.01382677
1.724907,0.01436814
1.739275,0.01390705
1.753182,0.01600625
1.769189,0.01756485
1.786753,0.01641506
1.803169,0.01709379
1.820262,0.01629998
1.836562,0.01580866
1.852371,0.01407774
1.866449,0.01785945
1.884308,0.01571521
1.900023,0.02094663
1.92097,0.02055159
1.941522,0.0156702
1.957192,0.01720515
1.974397,0.01606089
1.990458,0.01578308
2.006241,0.01648886
2.02273,0.01838125
2.041111,0.01519437
2.056305,0.01964514
2.07595,0.01495187
2.090902,0.01488609
2.105788,0.01463793
2.120426,0.01380773
2.134234,0.01384358
2.148078,0.01409465
2.162172,0.01398535
2.176158,0.01380016
2.189958,0.01621059
2.206168,0.01432608
2.220495,0.01512785
2.235622,0.01420948
2.249832,0.01535521
2.265187,0.01431543
2.279503,0.0138851
2.293388,0.01719609
2.310584,0.01462652
2.32521,0.01538498
2.340595,0.0176876
2.358283,0.01451695
2.3728,0.01589185
2.388692,0.01436709
2.403059,0.0153963
2.418455,0.01406434
2.432519,0.01384345
2.446363,0.01404595
2.460409,0.01403914
2.474448,0.0155894
2.490037,0.01680608
2.506843,0.01419265
2.521036,0.01662192
2.537658,0.01661675
2.554275,0.01850776
2.572782,0.01426768
2.58705,0.01487491
2.601925,0.01760718
2.619532,0.01528622
2.634818,0.01515315
2.649972,0.01721573
2.667187,0.01388641
2.681074,0.01920604
2.70028,0.01380987
2.71409,0.01419246
2.728282,0.01410585
2.742388,0.01399441
2.756382,0.01391586
2.770298,0.01446999
2.784768,0.01974181
2.80451,0.01457629
2.819086,0.0167089
2.835795,0.02126136
2.857057,0.01462835
2.871685,0.01783209
2.889517,0.01412603
2.903643,0.01620451
2.919848,0.01454039
2.934388,0.01756163
2.95195,0.01915642
2.971106,0.0162957
2.987402,0.01487789
3.00228,0.01651903
3.018799,0.01431174
3.03311,0.0146811
3.047791,0.01425516
3.062047,0.01712359
3.07917,0.0153305
3.094501,0.01594017
3.110441,0.0147208
3.125162,0.01509352
3.140255,0.01505137
3.155307,0.01430172
3.169608,0.01510746
3.184716,0.01575462
3.20047,0.01926242
3.219733,0.02853239
3.248265,0.02376722
3.272032,0.01941259
3.291445,0.01780239
3.309247,0.02180478
3.331052,0.02335916
3.354411,0.0222018
3.376613,0.02571453
3.402328,0.0261514
3.428479,0.02733922
3.455818,0.02217123
3.477989,0.02980885
3.507798,0.03259037
3.540389,0.0361586
3.576547,0.02004126
3.596589,0.02953638
3.626125,0.03727778
3.663403,0.03570447
3.699107,0.0377667
3.736874,0.03282464
3.769699,0.055
3.824699,0.04709852
3.871797,0.04526522
3.917062,0.02176399
3.938826,0.02305252
3.961879,0.04026612
