time_or_frame,value
0,5
0.000104,4
0.000213,4
0.000315,5
0.000435,5
0.000554,5
0.000675,5
0.000794,6
0.0009,7
0.001016,6
0.001125,6
0.001257,5
0.001375,6
0.001487,6
0.001602,7
0.001724,5
0.001828,7
0.00193,8
0.00204,6
0.002157,6
0.002265,5
0.002379,6
0.00248,6
0.002581,6
0.002685,9
0.002795,6
0.002911,7
0.003017,7
0.003138,6
0.003242,7
0.003371,7
0.003497,6
0.003619,6
0.003723,9
0.003833,6
0.003945,4
0.004048,7
0.00415,9
0.004285,6
0.004407,5
0.004521,8
0.004621,9
0.004764,5
0.004866,7
0.004969,6
0.005071,7
0.005193,6
0.005295,7
0.005398,8
0.005508,8
0.005624,8
0.005742,6
0.005842,8
0.005946,7
0.006049,7
0.006168,7
0.006285,9
0.006425,5
0.006549,10
0.00665,10
0.006758,9
0.00687,9
0.006977,10
0.00708,10
0.007201,10
0.007302,12
0.007418,10
0.007519,10
0.007625,9
0.007742,9
0.007858,7
0.007967,11
0.008099,8
0.008201,8
0.008317,10
0.008419,12
0.008553,9
0.008656,10
0.008767,8
0.008883,10
0.008989,8
0.00909,11
0.009197,11
0.009315,10
0.009419,12
0.009524,11
0.009636,9
0.009749,10
0.009863,10
0.009964,12
0.010067,13
0.010206,14
0.010318,12
0.010442,12
0.010548,13
0.01065,15
0.010754,8
0.010868,14
0.010968,12
0.011083,7
0.011191,11
0.011295,25
0.011422,14
0.011522,15
0.011631,10
0.011764,10
0.011867,25
0.011967,16
0.012068,14
0.012186,18
0.012286,11
0.012407,19
0.012516,19
0.012681,15
0.012783,12
0.012906,13
0.01304,11
0.013146,22
0.013258,16
0.013358,7
0.013481,21
0.01361,21
0.013727,16
0.013832,24
0.013967,19
0.01407,20
0.014173,16
0.014274,13
0.014375,20
0.014489,25
0.01459,14
0.014694,21
0.014801,20
0.014922,16
0.015022,10
0.015124,20
0.015233,22
0.015352,21
0.015476,14
0.015584,15
0.015685,14
0.015788,16
0.015902,15
0.01601,19
0.016127,14
0.016228,16
0.016328,20
0.016451,11
0.016551,19
0.016659,15
0.01676,25
0.016868,10
0.01697,18
0.017095,18
0.0172,12
0.0173,14
0.017416,17
0.017519,13
0.017638,16
0.017763,11
0.017866,14
0.017968,17
0.018075,14
0.018176,9
0.018307,12
0.018408,10
0.01851,9
0.018618,10
0.018741,9
0.018855,9
0.018967,11
0.019075,10
0.019192,7
0.019315,7
0.019416,8
0.019532,8
0.019632,7
0.019763,9
0.019882,10
0.019988,9
0.020138,10
0.020275,5
0.020376,9
0.020517,9
0.02064,9
0.020776,9
0.02088,6
0.020991,6
0.021092,9
0.021206,8
0.021329,10
0.021446,8
0.021572,8
0.021703,6
0.021815,8
0.021943,8
0.022051,8
0.022171,6
0.022287,9
0.022387,7
0.022496,7
0.022602,3
0.022716,8
0.022848,5
0.022954,8
0.023055,7
0.023169,6
0.02328,7
0.023418,7
0.023518,7
0.023645,7
0.023759,7
0.023891,8
0.02401,8
0.024127,6
0.02424,7
0.024343,7
0.024466,8
0.024598,10
0.024702,6
0.024807,8
0.024913,7
0.025027,9
0.025127,7
0.025234,9
0.025336,7
0.025439,9
0.025546,6
0.025648,7
0.025761,5
0.025864,6
0.025971,5
0.026086,8
0.026233,9
0.026343,6
0.026458,9
0.026564,7
0.026665,7
0.026769,9
0.026885,8
0.026996,6
0.027102,9
0.027215,6
0.027328,6
0.02743,10
0.027546,9
0.027681,6
0.027783,9
0.027898,9
0.027998,9
0.028101,7
0.028218,6
0.02833,9
0.028463,7
0.028572,9
0.028688,8
0.028801,7
0.028902,8
0.029006,6
0.029119,7
0.02922,7
0.029349,6
0.029458,8
0.029568,7
0.029679,7
0.029799,5
0.0299,9
0.030026,6
0.030157,8
0.030261,6
0.030378,5
0.030507,4
0.030611,7
0.030744,8
0.030857,5
0.030958,6
0.031084,6
0.031208,8
0.031317,6
0.03145,5
0.031555,8
0.031702,5
0.031856,6
0.031959,6
0.032077,7
0.032179,6
0.03229,5
0.032392,4
0.032512,6
0.032616,4
0.03274,5
0.03284,6
0.033013,7
0.033159,6
0.033263,8
0.033374,6
0.033487,7
0.03362,7
0.033724,7
0.033831,8
0.034003,6
0.034105,3
0.034233,5
0.034361,5
0.034462,7
0.034571,7
0.034728,8
0.034889,5
0.035021,7
0.035147,6
0.035261,5
0.035365,6
0.035498,6
0.035601,5
0.03571,6
0.035827,2
0.035948,6
0.03605,6
0.036159,4
0.036261,7
0.036392,5
0.036495,7
0.036627,6
0.036735,7
0.036876,5
0.037007,5
0.037108,5
0.037242,5
0.037359,5
0.037481,6
0.0376,6
0.037701,6
0.037804,7
0.037915,5
0.038027,8
0.038148,5
0.038255,5
0.038358,6
0.038469,5
0.03857,7
0.038689,7
0.038842,6
0.038978,3
0.039079,6
0.039181,6
0.039285,4
0.039386,5
0.039491,5
0.039598,6
0.039709,5
0.039811,2
0.039913,6
0.040039,5
0.040146,5
0.040303,5
0.040413,5
0.040576,6
0.040722,4
0.04083,5
0.040971,4
0.041085,3
0.041211,5
0.041386,4
0.041491,5
0.041593,1
0.041693,4
0.041822,4
0.041926,7
0.042033,5
0.042145,5
0.042274,4
0.042422,4
0.042568,5
0.042671,6
0.042774,5
0.042878,5
0.042985,4
0.043216,5
0.043348,6
0.043499,5
0.043606,5
0.043726,2
0.043849,2
0.04398,4
0.044109,5
0.044216,5
0.044331,5
0.044435,3
0.044637,5
0.044745,4
0.04487,3
0.045017,4
0.045154,6
0.045272,5
0.045376,5
0.045487,3
0.045608,3
0.045712,3
0.045825,5
0.045955,5
0.046086,5
0.046269,4
0.046401,5
0.046502,5
0.046629,3
0.046743,2
0.046913,2
0.047022,4
0.047138,4
0.047266,4
0.04744,5
0.047543,6
0.047717,4
0.047832,4
0.047964,5
0.048175,5
0.048275,2
0.048376,5
0.048493,5
0.048607,5
0.048788,4
0.048931,3
0.049033,3
0.049155,6
0.049323,2
0.049457,6
0.04966,2
0.049776,4
0.049882,3
0.050058,2
0.050158,2
0.050373,4
0.05048,3
0.050596,5
0.050696,5
0.050797,5
0.050977,6
0.051108,3
0.051238,4
0.051361,5
0.051523,4
0.051625,4
0.051761,1
0.051909,6
0.052042,3
0.052204,4
0.052334,4
0.052455,3
0.052582,5
0.05278,4
0.052894,3
0.053031,3
0.05315,4
0.053268,3
0.053387,4
0.05353,4
0.053631,4
0.053896,4
0.05403,4
0.054166,3
0.054282,4
0.054382,3
0.054571,4
0.054735,4
0.054848,3
0.05499,5
0.055108,2
0.055249,2
0.055353,2
0.055474,2
0.055611,4
0.055739,4
0.055927,4
0.05604,2
0.056194,2
0.056294,2
0.056399,5
0.056575,4
0.056728,4
0.056871,5
0.057013,5
0.057117,5
0.057308,4
0.057426,3
0.057554,3
0.057697,4
0.057808,3
0.057933,5
0.058153,4
0.058267,4
0.058469,4
0.058603,3
0.058707,4
0.058814,4
0.058936,4
0.05917,2
0.059284,2
0.059434,4
0.059604,4
0.059745,3
0.059917,4
0.060083,3
0.060184,5
0.060309,3
0.06041,4
0.060513,3
0.060629,4
0.060752,2
0.060876,4
0.061009,3
0.061114,5
0.061218,6
0.061364,3
0.061489,4
0.061623,4
0.061833,4
0.061943,3
0.062106,4
0.062216,5
0.062372,4
0.062483,3
0.062654,2
0.062871,4
0.062995,3
0.063131,4
0.063253,3
0.063358,5
0.063543,4
0.06365,3
0.063788,4
0.063952,4
0.064058,2
0.064166,4
0.064376,3
0.064477,2
0.064721,5
0.064828,5
0.064935,4
0.065091,5
0.065267,2
0.065392,4
0.065555,4
0.065702,4
0.065807,2
0.06591,4
0.066108,4
0.0663,2
0.066426,2
0.06653,4
0.066646,3
0.066843,4
0.066962,4
0.067064,3
0.067187,4
0.067435,4
0.067559,3
0.067703,4
0.067816,2
0.067937,3
0.068039,2
0.068238,2
0.068388,4
0.068548,4
0.06867,3
0.068775,3
0.068914,4
0.069055,3
0.069233,2
0.069388,3
0.069489,2
0.069601,3
0.069703,4
0.069821,5
0.069934,2
0.070102,5
0.070242,1
0.070395,2
0.070518,4
0.070643,3
0.070748,3
0.070856,4
0.070967,4
0.071085,1
0.071237,4
0.071393,3
0.071497,2
0.07161,2
0.071716,4
0.071818,3
0.07199,4
0.072147,4
0.072275,3
0.072462,4
0.072652,3
0.072758,2
0.072895,4
0.073067,4
0.073216,4
0.073334,1
0.073466,4
0.073622,4
0.0738,4
0.074049,4
0.074176,3
0.074328,2
0.074443,3
0.07456,3
0.074729,2
0.07484,3
0.074942,2
0.075079,3
0.075186,2
0.075301,4
0.075486,2
0.075622,2
0.075749,4
0.075871,4
0.076024,3
0.076281,3
0.0764,4
0.076534,3
0.076641,3
0.076746,3
0.076876,3
0.076978,3
0.077096,3
0.077204,3
0.077305,3
0.07743,4
0.077593,3
0.077844,4
0.077992,4
0.078188,2
0.078332,4
0.078487,3
0.078727,4
0.078868,4
0.078977,3
0.079117,4
0.079278,4
0.079542,4
0.079697,4
0.079852,3
0.080022,4
0.080166,3
0.08039,3
0.080498,4
0.080643,3
0.080817,4
0.080959,3
0.081076,3
0.081241,4
0.081391,3
0.081627,3
0.081729,2
0.081834,4
0.081962,3
0.082079,4
0.082316,3
0.082424,4
0.08257,3
0.082748,2
0.082851,3
0.082989,3
0.083172,4
0.083299,3
0.083471,4
0.083638,3
0.083831,4
0.083991,3
0.084143,4
0.084255,4
0.084361,4
0.08449,3
0.084665,3
0.084769,4
0.0849,3
0.085031,3
0.085193,4
0.085398,4
0.08555,4
0.085659,3
0.085774,4
0.085978,4
0.086169,4
0.086286,4
0.086387,2
0.086528,4
0.086641,5
0.086823,4
0.087024,3
0.087125,4
0.087325,2
0.087425,3
0.087596,3
0.087697,3
0.08788,3
0.087981,1
0.08812,3
0.08824,3
0.088399,3
0.088612,2
0.088723,3
0.088857,3
0.089027,3
0.089129,3
0.089232,4
0.089387,4
0.089556,2
0.089657,1
0.089768,3
0.08987,4
0.089997,1
0.090114,4
0.090297,4
0.090477,4
0.090722,3
0.090826,2
0.090948,4
0.091097,3
0.091286,4
0.091443,1
0.09157,2
0.091747,4
0.091921,3
0.092025,3
0.09225,2
0.09247,2
0.092598,3
0.092699,3
0.092956,4
0.093093,3
0.093235,3
0.09337,3
0.093537,4
0.093824,3
0.093925,2
0.094035,3
0.094332,4
0.094489,3
0.094662,4
0.09479,1
0.094917,4
0.095154,2
0.095295,4
0.095492,4
0.095692,3
0.095839,2
0.095946,4
0.096167,2
0.096332,3
0.096438,3
0.09661,3
0.096765,3
0.096938,3
0.097061,1
0.097164,4
0.09735,3
0.097459,3
0.097676,2
0.097801,3
0.097952,3
0.098111,3
0.098246,1
0.098387,3
0.098492,4
0.098596,3
0.098706,1
0.098839,3
0.098943,3
0.099106,3
0.099206,2
0.099405,2
0.099525,3
0.099661,1
0.099763,4
0.099895,3
0.100108,3
0.100225,1
0.100337,3
0.100488,2
0.100596,2
0.100789,2
0.100896,3
0.101056,3
0.101222,3
0.101361,1
