frame,value
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.002698,0
0.002698,0
0.002698,0
0.002698,0
0.002698,0
0.002698,0
0.002698,0
0.005401,0
0.005401,0
0.005401,0
0.005401,0
0.005401,0
0.005401,0
0.005401,0
0.007909,0
0.007909,0
0.007909,0
0.007909,0
0.007909,0
0.007909,0
0.007909,0
0.007909,0
0.007909,0
0.010539,0
0.010539,0
0.010539,0
0.010539,0
0.010539,0
0.010539,0
0.010539,0
0.010539,0
0.010539,0
0.010539,0
0.010539,0
0.010539,0
0.010539,0
0.013075,0
0.013075,0
0.013075,0
0.013075,0
0.013075,0
0.013075,0
0.013075,0
0.015632,0
0.015632,0
0.015632,0
0.015632,0
0.015632,0
0.015632,0
0.015632,0
0.018458,0
0.018458,0
0.018458,0
0.018458,0
0.018458,0
0.018458,0
0.018458,0
0.021094,0
0.021094,0
0.021094,0
0.021094,0
0.021094,0
0.021094,0
0.024178,0
0.024178,0
0.024178,0
0.024178,0
0.024178,0
0.024178,0
0.027259,0
0.027259,0
0.027259,0
0.027259,0
0.027259,0
0.027259,0
0.027259,0
0.02993,0
0.02993,0
0.02993,0
0.02993,0
0.02993,0
0.02993,0
0.02993,0
0.032666,0
0.032666,0
0.032666,0
0.032666,0
0.032666,0
0.032666,0
0.032666,0
0.035186,0
0.035186,0
0.035186,0
0.035186,0
0.035186,0
0.035186,0
0.035186,0
0.038122,0
0.038122,0
0.038122,0
0.038122,0
0.038122,0
0.038122,0
0.041067,0
0.041067,0
0.041067,0
0.041067,0
0.041067,0
0.041067,0
0.044306,0
0.044306,0
0.044306,0
0.044306,0
0.044306,0
0.046873,0
0.046873,0
0.046873,0
0.046873,0
0.046873,0
0.046873,0
0.049523,0
0.049523,0
0.049523,0
0.049523,0
0.049523,0
0.052328,0
0.052328,0
0.052328,0
0.052328,0
0.054901,0
0.054901,0
0.054901,0
0.054901,0
0.054901,0
0.054901,0
0.058087,0
0.058087,0
0.058087,0
0.058087,0
0.058087,0
0.061078,0
0.061078,0
0.061078,0
0.061078,0
0.061078,0
0.063661,0
0.063661,0
0.063661,0
0.063661,0
0.066203,0
0.066203,0
0.066203,0
0.066203,0
0.068959,0
0.068959,0
0.068959,0
0.068959,0
0.068959,0
0.071866,0
0.071866,0
0.071866,0
0.071866,0
0.074638,0
0.074638,0
0.074638,0
0.074638,0
0.074638,0
0.077688,0
0.077688,0
0.077688,0
0.077688,0
0.077688,0
0.077688,0
0.080478,0
0.080478,0
0.080478,0
0.080478,0
0.080478,0
0.080478,0
0.083174,0
0.083174,0
0.083174,0
0.083174,0
0.083174,0
0.083174,0
0.083174,0
0.086044,0
0.086044,0
0.086044,0
