time_or_frame,value
0,0
1,35053
2,67559
3,30841
4,16863
5,8149
6,6481
7,5189
8,5291
9,5089
10,768
11,979
12,373
13,724
14,599
15,514
16,270
17,639
18,775
19,391
20,286
21,553
22,348
23,281
24,185
25,561
26,501
27,178
28,372
29,171
30,677
31,290
32,451
33,474
34,293
35,508
36,188
37,612
38,192
39,737
40,316
41,192
42,380
43,374
44,306
45,628
46,183
47,378
48,199
49,214
50,643
51,185
52,200
54,528
55,307
56,216
57,310
58,511
60,247
62,366
63,322
64,324
65,209
66,187
67,207
68,208
69,374
70,200
72,439
73,315
74,186
75,510
76,201
77,209
78,211
79,200
80,207
81,203
82,192
83,379
84,218
85,307
86,619
87,436
88,1284
89,597
90,302
91,612
92,616
93,1399
94,528
95,1175
96,421
97,608
98,433
99,875
100,726
101,625
102,562
103,1002
104,886
105,643
106,326
107,642
108,774
109,453
110,749
111,739
112,737
113,752
114,308
115,621
116,612
117,605
118,702
119,418
120,629
121,617
122,428
123,835
124,762
125,761
126,565
127,875
128,1102
129,1207
130,6411
131,4947
132,1782
133,1625
134,889
135,1013
136,555
137,835
138,1100
139,993
140,723
141,418
142,738
143,983
144,1134
145,999
146,484
147,905
148,820
149,407
150,688
151,394
152,646
153,558
154,545
155,269
156,644
157,580
158,301
159,369
160,297
161,295
162,481
163,415
164,1262
165,1354
166,2032
167,1373
168,932
169,1712
170,717
171,292
172,579
173,569
174,294
175,416
176,602
177,724
178,316
179,753
180,619
181,483
182,307
183,737
184,617
185,721
186,825
187,517
188,1031
189,1257
190,897
191,297
192,427
193,666
194,201
195,196
196,421
198,228
199,222
200,199
201,220
202,215
203,195
204,197
205,219
206,198
208,411
209,221
210,200
211,204
212,219
213,178
215,533
216,191
218,551
219,198
221,222
222,377
223,199
224,206
225,204
226,214
227,197
228,193
229,194
230,204
231,201
232,186
233,199
234,181
235,191
236,218
237,187
238,364
240,203
