time_or_frame,value
0,1
0.000104,1
0.000213,1
0.000315,1
0.000435,1
0.000554,1
0.000674,1
0.00079,1
0.000897,1
0.000997,1
0.0011,1
0.001201,1
0.001305,1
0.001409,1
0.001544,1
0.001662,1
0.00177,1
0.001875,1
0.001989,1
0.002121,1
0.002256,1
0.00239,1
0.002533,1
0.002652,1
0.002753,1
0.002859,1
0.002963,1
0.003081,1
0.003184,1
0.003332,1
0.003444,1
0.003555,1
0.003665,1
0.003809,1
0.003927,1
0.004043,1
0.004158,1
0.004272,1
0.004373,1
0.004473,1
0.004621,1
0.004775,1
0.004876,1
0.004978,1
0.005082,1
0.005186,1
0.005337,1
0.00547,1
0.005571,1
0.005672,1
0.005784,1
0.005886,1
0.005987,1
0.006135,1
0.006246,1
0.006362,1
0.006467,1
0.006574,1
0.006676,1
0.006801,1
0.006906,1
0.007017,1
0.007133,1
0.007234,1
0.007334,1
0.007438,1
0.00755,1
0.007659,1
0.007761,1
0.007868,1
0.007972,1
0.008084,1
0.008184,1
0.008285,1
0.008395,1
0.008495,1
0.008605,1
0.008717,1
0.008822,1
0.008922,1
0.009024,1
0.009141,1
0.009241,1
0.009341,1
0.009451,1
0.009583,1
0.009738,1
0.009859,1
0.009967,1
0.010072,1
0.010201,1
0.010304,1
0.010405,1
0.010528,1
0.010637,1
0.010747,1
0.01086,1
0.010966,1
0.011074,1
0.011197,1
0.011298,1
0.011402,1
0.011535,1
0.011712,1
0.011849,1
0.01195,1
0.012055,1
0.012166,1
0.012269,1
0.012399,1
0.012525,1
0.012628,1
0.012797,1
0.012936,1
0.013041,1
0.013152,1
0.013256,1
0.013369,1
0.01347,1
0.013598,1
0.013731,1
0.013867,1
0.013968,1
0.014075,1
0.014175,1
0.014292,1
0.014392,1
0.014495,1
0.014598,1
0.0147,1
0.014801,1
0.01491,1
0.015018,1
0.015125,1
0.015256,1
0.015379,1
0.015496,1
0.015598,1
0.0157,1
0.01582,1
0.015947,1
0.016063,1
0.016179,1
0.016296,1
0.016413,1
0.01654,1
0.016653,1
0.016754,1
0.016857,1
0.016958,1
0.017085,1
0.017186,1
0.01729,1
0.017406,1
0.017506,1
0.017615,1
0.017722,1
0.017822,1
0.017926,1
0.01806,1
0.018167,1
0.018274,1
0.018402,1
0.018504,1
0.018621,1
0.018722,1
0.018823,1
0.018944,1
0.019052,1
0.019172,1
0.019275,1
0.019379,1
0.0195,1
0.019603,1
0.019714,1
0.019819,1
0.01993,1
0.020044,1
0.020228,1
0.020339,1
0.02045,1
0.020556,1
0.020661,1
0.020768,1
0.020898,1
0.021007,1
0.021117,1
0.021218,1
0.021322,1
0.021429,1
0.021577,1
0.021684,1
0.021821,1
0.022,1
0.02216,1
0.02226,1
0.022401,1
0.022502,1
0.022664,1
0.022783,1
0.022915,1
0.023028,1
0.023157,1
0.023288,1
0.023391,1
0.023515,1
0.023617,1
0.023719,1
0.023874,1
0.023979,1
0.024085,1
0.024187,1
0.024288,1
0.024401,1
0.024509,1
0.024618,1
0.024724,1
0.024866,1
0.024971,1
0.025073,1
0.025205,1
0.025306,1
0.025408,1
0.025512,1
0.025625,1
0.025763,1
0.025887,1
0.025993,1
